종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"005935","삼성전자우","KOSPI",,"59300","-600","-1.00","59900","60100","59300","1609498","95959015300","48797181310000","822886700"
"001360","삼성제약","KOSPI",,"2260","-5","-0.22","2270","2285","2250","212820","481427950","151786298540","67162079"
"010140","삼성중공업","KOSPI",,"7960","-30","-0.38","8030","8040","7920","3302420","26358858040","7004800000000","880000000"
"016360","삼성증권","KOSPI",,"40600","500","1.25","40200","40650","40150","266481","10803023150","3625580000000","89300000"
"068290","삼성출판사","KOSPI",,"15000","310","2.11","14690","15000","14300","45730","668119770","150000000000","10000000"
"029780","삼성카드","KOSPI",,"32450","-250","-0.76","32550","32750","32450","87491","2845815250","3759621012950","115858891"
"000810","삼성화재","KOSPI",,"260000","5000","1.96","255000","260000","254500","138296","35724592000","12317457620000","47374837"
"000815","삼성화재우","KOSPI",,"188900","-2400","-1.25","191000","191100","188900","20887","3973048200","602968800000","3192000"
"006110","삼아알미늄","KOSPI",,"117100","-4000","-3.30","121100","123400","117100","104457","12514116800","1722765363600","14711916"
"009300","삼아제약","KOSDAQ","우량기업부","16870","20","0.12","16950","16950","16600","4422","74182000","107461900000","6370000"
"145990","삼양사","KOSPI",,"44200","-200","-0.45","44500","44950","44050","10341","458510400","455854445800","10313449"
"145995","삼양사우","KOSPI",,"26350","-150","-0.57","26800","26800","26000","2310","61051300","9751344500","370070"
"003230","삼양식품","KOSPI",,"211000","-5500","-2.54","216000","217500","211000","58816","12504525500","1589466165000","7533015"
"225190","삼양옵틱스","KOSDAQ","우량기업부","9610","30","0.31","9640","9640","9580","7593","72874420","97538501680","10149688"
"002170","삼양통상","KOSPI",,"46950","-150","-0.32","46950","47600","46850","2455","115362300","140850000000","3000000"
"272550","삼양패키징","KOSPI",,"15880","-40","-0.25","15920","16000","15800","16066","254753960","250724095480","15788671"
"000070","삼양홀딩스","KOSPI",,"68900","400","0.58","68500","69200","68300","6130","421511500","590078271900","8564271"
"000075","삼양홀딩스우","KOSPI",,"53500","-800","-1.47","54300","54300","53500","422","22643600","16267103000","304058"
"003720","삼영","KOSPI",,"4500","0","0.00","4500","4575","4485","198972","896849930","153000000000","34000000"
"002810","삼영무역","KOSPI",,"12530","-40","-0.32","12570","12570","12490","20728","259628620","231390858440","18466948"
"361670","삼영에스앤씨","KOSDAQ","기술성장기업부","5050","-20","-0.39","5080","5100","4960","7151","35805600","28621672900","5667658"
"054540","삼영엠텍","KOSDAQ","중견기업부","4315","60","1.41","4230","4325","4200","33360","143331110","56095000000","13000000"
"065570","삼영이엔씨","KOSDAQ","벤처기업부","2890","35","1.23","2880","2935","2800","56441","161644530","35613458440","12322996"
"005680","삼영전자","KOSPI",,"8800","0","0.00","8880","8890","8770","50608","447214020","176000000000","20000000"
"023000","삼원강재","KOSPI",,"3010","45","1.52","2985","3035","2975","13440","40304525","120400000000","40000000"
"004380","삼익THK","KOSPI",,"10730","-70","-0.65","10800","10870","10730","27357","295598030","225330000000","21000000"
"002450","삼익악기","KOSPI",,"1124","4","0.36","1120","1128","1109","46793","52223356","101756748460","90530915"
"032280","삼일","KOSDAQ","중견기업부","1966","12","0.61","1954","1967","1950","27888","54653092","31875917940","16213590"
"002290","삼일기업공사","KOSDAQ","중견기업부","4310","60","1.41","4245","4360","4150","95716","407192150","53444000000","12400000"
"004440","삼일씨엔에스","KOSPI",,"4300","25","0.58","4440","4440","4280","19951","86483200","54747372100","12731947"
"000520","삼일제약","KOSPI",,"6350","20","0.32","6310","6400","6270","40390","256467460","96690091100","15226786"
"009770","삼정펄프","KOSPI",,"24950","0","0.00","24950","25000","24800","651","16197350","62374276450","2499971"
"037460","삼지전자","KOSDAQ","중견기업부","8570","-40","-0.46","8570","8700","8550","40392","347507590","139849733540","16318522"
"032750","삼진","KOSDAQ","우량기업부","5830","-60","-1.02","5890","5910","5830","24163","141451330","47012338780","8063866"
"054090","삼진엘앤디","KOSDAQ","벤처기업부","1718","10","0.59","1716","1721","1709","47823","82065453","42879960576","24959232"
"005500","삼진제약","KOSPI",,"21750","50","0.23","21750","21850","21700","35832","779748150","302325000000","13900000"
"000250","삼천당제약","KOSDAQ","중견기업부","66900","-500","-0.74","67600","68000","65600","201021","13389511500","1569304876800","23457472"
"004690","삼천리","KOSPI",,"95600","1800","1.92","94200","96200","93800","21179","2016838700","387660390000","4055025"
"024950","삼천리자전거","KOSDAQ","우량기업부","6290","0","0.00","6290","6310","6250","32570","204442400","83490799330","13273577"
"038500","삼표시멘트","KOSDAQ","우량기업부","3160","-30","-0.94","3175","3200","3160","87995","278971625","341015526960","107916306"
"017480","삼현철강","KOSDAQ","우량기업부","5070","20","0.40","5060","5090","5030","6406","32448120","79613652300","15702890"
"010960","삼호개발","KOSPI",,"3530","-20","-0.56","3560","3560","3500","19231","67685210","88250000000","25000000"
"046390","삼화네트웍스","KOSDAQ","중견기업부","1917","-15","-0.78","1944","1949","1897","196680","377101842","82762512561","43172933"
"004450","삼화왕관","KOSPI",,"32300","100","0.31","32050","32400","31950","414","13344000","69586441700","2154379"
"009470","삼화전기","KOSPI",,"15320","170","1.12","15160","15370","15120","34766","530625680","101323722400","6613820"
"011230","삼화전자","KOSPI",,"3470","70","2.06","3400","3550","3330","115557","398716870","41996369000","12102700"
"001820","삼화콘덴서","KOSPI",,"37800","-1200","-3.08","39050","39250","37500","102066","3869642350","392931000000","10395000"
"000390","삼화페인트","KOSPI",,"6680","-20","-0.30","6700","6720","6650","30387","202999440","181719172920","27203469"
"027580","상보","KOSDAQ","중견기업부","1679","21","1.27","1657","1695","1657","1112777","1868115250","99365367441","59181279"
"038540","상상인","KOSDAQ","우량기업부","3760","-140","-3.59","3865","3890","3760","144657","547951725","208034456880","55328313"
"101000","상상인인더스트리","KOSDAQ","관리종목(소속부없음)","2090","-10","-0.48","2125","2125","2075","47291","98820925","39249046320","18779448"
"415580","상상인제3호스팩","KOSDAQ","SPAC(소속부없음)","2060","-5","-0.24","2070","2070","2055","575","1186095","10938600000","5310000"
"452670","상상인제4호스팩","KOSDAQ","SPAC(소속부없음)","1940","-2","-0.10","1942","1942","1938","10333","20035592","10126800000","5220000"
"001290","상상인증권","KOSPI",,"784","4","0.51","780","798","776","63955","50181711","84936302080","108337120"
"041650","상신브레이크","KOSPI",,"3685","35","0.96","3645","3685","3605","82574","301716445","79122293250","21471450"
"091580","상신이디피","KOSDAQ","우량기업부","16300","100","0.62","16300","16640","16230","156570","2569624790","222139969700","13628219"
"263810","상신전자","KOSDAQ","중견기업부","3760","145","4.01","3630","3780","3555","229511","852159035","53560139680","14244718"
"089980","상아프론테크","KOSDAQ","우량기업부","19410","230","1.20","19220","19910","19220","110119","2148954720","310347208170","15989037"
"042940","상지카일룸","KOSDAQ","중견기업부","397","-15","-3.64","415","415","382","1072662","425752794","41865412283","105454439"
"042600","새로닉스","KOSDAQ","우량기업부","28400","-150","-0.53","29200","29500","28150","81069","2329960200","352829501600","12423574"
"075180","새론오토모티브","KOSPI",,"4280","45","1.06","4310","4310","4200","640","2734675","82176000000","19200000"
"107600","새빗켐","KOSDAQ","벤처기업부","66200","-1000","-1.49","67500","69500","65300","52475","3531955400","321834279000","4861545"
"411080","샌즈랩","KOSDAQ","기술성장기업부","7630","80","1.06","7510","7760","7510","29466","225416050","115176665940","15095238"
"252990","샘씨엔에스","KOSDAQ","기술성장기업부","5640","-60","-1.05","5770","5790","5580","136715","774996570","282867691440","50153846"
"007540","샘표","KOSPI",,"48450","50","0.10","48400","48700","48350","2808","136310550","139332510000","2875800"
"248170","샘표식품","KOSPI",,"26800","0","0.00","26800","27200","26650","14408","387169850","122430064800","4568286"
"378800","샤페론","KOSDAQ","기술성장기업부","3530","-35","-0.98","3590","3590","3480","115781","409666590","81440739430","23071031"
"294630","서남","KOSDAQ","기술성장기업부","3505","220","6.70","3300","4000","3290","9792726","36105256930","82502298795","23538459"
"038070","서린바이오","KOSDAQ","우량기업부","9110","50","0.55","9100","9120","9040","7840","71248220","79263158360","8700676"
"006730","서부T&D","KOSDAQ","우량기업부","7650","-130","-1.67","7800","7810","7650","135884","1047834660","470958793650","61563241"
"079650","서산","KOSDAQ","중견기업부","1590","0","0.00","1590","1591","1580","7922","12566939","31800000000","20000000"
"100660","서암기계공업","KOSDAQ","중견기업부","4510","10","0.22","4500","4550","4500","25956","117258965","56826000000","12600000"
"007860","서연","KOSPI",,"8050","430","5.64","7620","8350","7620","286316","2306868370","189012744200","23479844"
"200880","서연이화","KOSPI",,"15850","870","5.81","15220","16360","15130","1120604","17861403620","428400726450","27028437"
"019770","서연탑메탈","KOSDAQ","우량기업부","4345","25","0.58","4320","4430","4310","63237","276397515","50619250000","11650000"
"017390","서울가스","KOSPI",,"59300","-100","-0.17","59700","59700","59300","11438","679365400","296500000000","5000000"
"043710","서울리거","KOSDAQ","중견기업부","751","-17","-2.21","768","785","749","17378","13151666","37699358880","50198880"
"092190","서울바이오시스","KOSDAQ","중견기업부","4100","55","1.36","4200","4210","4010","28666","116439625","156716977300","38223653"
"046890","서울반도체","KOSDAQ GLOBAL","우량기업부","10350","-20","-0.19","10340","10350","10220","182335","1871703250","603460890000","58305400"
"004410","서울식품","KOSPI",,"188","0","0.00","188","190","188","1208835","227993774","70454045092","374755559"
"004415","서울식품우","KOSPI",,"2070","-10","-0.48","2075","2075","2000","11678","23612285","4604715000","2224500"
"063170","서울옥션","KOSDAQ","우량기업부","15140","960","6.77","13880","15800","13880","2570485","38803039110","269102402380","17774267"
"027040","서울전자통신","KOSDAQ","중견기업부","430","-3","-0.69","432","433","422","46213","19723149","29923204210","69588847"
"018680","서울제약","KOSDAQ","중견기업부","3715","-5","-0.13","3725","3910","3650","30434","112987585","43314370085","11659319"
"021050","서원","KOSPI",,"1395","3","0.22","1392","1472","1380","1113861","1580702335","66227053050","47474590"
"093920","서원인텍","KOSDAQ","우량기업부","5930","60","1.02","5880","5960","5850","61238","361560640","110298000000","18600000"
"189860","서전기전","KOSDAQ","벤처기업부","4490","10","0.22","4455","4495","4455","18102","80953855","43547522200","9698780"
"178320","서진시스템","KOSDAQ","우량기업부","17800","-340","-1.87","18170","18370","17700","457259","8217033940","668935427600","37580642"
"122690","서진오토모티브","KOSDAQ","중견기업부","3375","55","1.66","3320","3430","3300","91339","309736235","71644942125","21228131"
"140070","서플러스글로벌","KOSDAQ","우량기업부","3585","-25","-0.69","3615","3650","3535","222546","796565275","132601980000","36988000"
"011370","서한","KOSDAQ","우량기업부","948","-1","-0.11","949","964","943","93902","89646187","95648332020","100894865"
"065710","서호전기","KOSDAQ","우량기업부","20000","60","0.30","19940","20000","19890","12942","258192810","103000000000","5150000"
"008490","서흥","KOSPI",,"28250","-250","-0.88","28250","28750","28150","6391","181456250","326827442250","11569113"
"035890","서희건설","KOSDAQ","우량기업부","1374","3","0.22","1371","1381","1371","448629","617059271","315756819918","229808457"
"357550","석경에이티","KOSDAQ","기술성장기업부","52000","200","0.39","52000","53600","51000","19535","1021891000","283660000000","5455000"
"003100","선광","KOSDAQ","우량기업부","18020","160","0.90","17700","18140","17700","14819","264561420","118932000000","6600000"
"007610","선도전기","KOSPI",,"3000","0","0.00","0","0","0","0","0","54000000000","18000000"
"067370","선바이오","KOSDAQ","기술성장기업부","10020","70","0.70","9950","10090","9830","26398","263635160","123381821100","12313555"
"171090","선익시스템","KOSDAQ","중견기업부","30250","900","3.07","29200","31750","29150","632868","19494004200","283647171500","9376766"
"136490","선진","KOSPI",,"6740","20","0.30","6690","6760","6690","34041","229257240","160274530960","23779604"
